     Depth,     GAMMA,  RES(16N),  RES(64N),   NEUTRON,Outcome
1131.3,21.7975,28.3313,46.9403,680.974,Fresh_Water
1131.5,32.1963,28.2853,46.5707,854.692,Fresh_Water
1131.8,11.3988,28.7457,46.1088,903.333,Fresh_Water
1132,11.3988,30.1729,44.6769,722.667,Fresh_Water
1132.3,11.3988,31.9685,43.3373,778.256,Fresh_Water
1132.5,21.7975,33.6259,42.9216,757.41,Fresh_Water
1132.8,84.1902,33.2116,43.014,778.256,Fresh_Water
1133,63.3926,32.1066,43.753,722.667,Fresh_Water
1133.3,11.3988,31.1397,44.4459,826.897,Fresh_Water
1133.5,26.9969,30.6793,45.8779,854.692,Fresh_Water
1133.8,32.1963,30.311,46.5245,979.769,Fresh_Water
1134,42.5951,29.8967,46.5245,847.744,Fresh_Water
1134.3,11.3988,29.3902,46.7093,722.667,Fresh_Water
1134.5,32.1963,28.6536,47.4946,917.231,Fresh_Water
1134.8,21.7975,28.1471,47.6331,715.718,Fresh_Water
1135,42.5951,28.1011,45.8779,837.32,Fresh_Water
1135.3,11.3988,28.2853,43.8454,913.756,Fresh_Water
1135.5,42.5951,29.3902,42.4366,958.923,Fresh_Water
1135.8,136.184,31.2779,41.7668,792.154,Fresh_Water
1136,104.988,32.567,41.813,833.846,Fresh_Water
1136.3,21.7975,32.0145,42.3673,806.051,Fresh_Water
1136.5,21.7975,31.6462,43.4759,701.82,Fresh_Water
1136.8,63.3926,31.9685,44.4921,826.897,Fresh_Water
1137,37.3957,32.8202,44.7692,715.718,Fresh_Water
1137.3,73.7914,31.5541,44.8154,785.205,Fresh_Water
1137.5,21.7975,31.0246,44.4921,788.68,Fresh_Water
1137.8,11.3988,30.2189,45.0695,806.051,Fresh_Water
1138,11.3988,29.8506,45.8779,785.205,Fresh_Water
1138.3,21.7975,30.5412,46.4322,708.769,Fresh_Water
1138.5,42.5951,31.1858,46.2474,840.795,Fresh_Water
1138.8,26.9969,31.0937,46.8941,840.795,Fresh_Water
1139,1,31.2548,48.1875,701.82,Fresh_Water
1139.3,11.3988,31.462,47.9565,660.128,Fresh_Water
1139.5,21.7975,32.0605,47.7255,851.218,Fresh_Water
1139.8,42.5951,33.3036,47.6331,778.256,Fresh_Water
1140,42.5951,35.0992,46.9403,826.897,Fresh_Water
1140.3,42.5951,36.2962,46.1088,785.205,Fresh_Water
1140.5,73.7914,36.8487,45.924,715.718,Fresh_Water
1140.8,52.9939,36.9868,46.0626,854.692,Fresh_Water
1141,42.5951,35.6977,46.2474,757.41,Fresh_Water
1141.3,52.9939,34.6848,46.5014,806.051,Fresh_Water
1141.5,32.1963,34.2244,46.4322,813,Fresh_Water
1141.8,11.3988,34.1784,46.386,840.795,Fresh_Water
1142,73.7914,33.3957,46.6631,646.231,Fresh_Water
1142.3,42.5951,32.2907,46.8017,743.513,Fresh_Water
1142.5,42.5951,32.3368,47.3098,771.308,Fresh_Water
1142.8,63.3926,32.3828,47.8641,701.82,Fresh_Water
1143,63.3926,31.8303,46.9403,691.397,Fresh_Water
1143.3,42.5951,31.7383,46.386,715.718,Fresh_Water
1143.5,42.5951,31.8303,46.0164,680.974,Fresh_Water
1143.8,84.1902,31.0016,46.4783,722.667,Fresh_Water
1144,32.1963,31.2779,46.8479,840.795,Fresh_Water
1144.3,11.3988,31.2318,47.1019,667.077,Fresh_Water
1144.5,42.5951,31.416,48.2336,799.103,Fresh_Water
1144.8,21.7975,31.2318,48.9265,729.615,Fresh_Water
1145,11.3988,31.0016,48.7879,792.154,Fresh_Water
1145.3,52.9939,30.8635,48.7879,743.513,Fresh_Water
1145.5,32.1963,30.4952,48.2336,736.564,Fresh_Water
1145.8,1,30.9556,47.4484,694.872,Fresh_Water
1146,84.1902,31.416,47.125,719.192,Fresh_Water
1146.3,32.1963,31.9224,45.8317,785.205,Fresh_Water
1146.5,21.7975,33.0734,44.1226,715.718,Fresh_Water
1146.8,21.7975,34.2244,43.4759,722.667,Fresh_Water
1147,110.187,33.9022,43.4759,705.295,Fresh_Water
1147.3,52.9939,34.6848,44.3997,833.846,Fresh_Water
1147.5,26.9969,33.9942,45.3235,635.808,Fresh_Water
1147.8,32.1963,33.4418,47.587,701.82,Fresh_Water
1148,32.1963,33.0734,48.557,847.744,Fresh_Water
1148.3,42.5951,33.3497,48.4415,715.718,Fresh_Water
1148.5,1,34.1324,48.0489,889.436,Fresh_Water
1148.8,32.1963,34.823,47.3098,799.103,Fresh_Water
1149,21.7975,37.0329,47.3098,806.051,Fresh_Water
1149.3,52.9939,36.02,47.7717,861.641,Fresh_Water
1149.5,63.3926,35.2834,49.758,910.282,Fresh_Water
1149.8,21.7975,34.7079,51.2823,879.013,Fresh_Water
1150,1,34.5928,52.2754,889.436,Fresh_Water
1150.3,21.7975,34.4086,52.8066,972.82,Fresh_Water
1150.5,1,34.4546,52.6219,819.949,Fresh_Water
1150.8,1,34.7999,52.2523,938.077,Fresh_Water
1151,11.3988,35.5136,51.5133,945.026,Fresh_Water
1151.3,16.5982,36.3883,51.0513,931.128,Fresh_Water
1151.5,32.1963,36.8027,49.6194,882.487,Fresh_Water
1151.8,42.5951,37.6775,48.811,868.59,Fresh_Water
1152,37.3957,37.8156,46.9403,945.026,Fresh_Water
1152.3,73.7914,36.4804,45.185,903.333,Fresh_Water
1152.5,11.3988,35.8358,45.0926,993.667,Fresh_Water
1152.8,68.592,33.8561,44.7923,719.192,Fresh_Water
1153,42.5951,32.8202,45.5083,875.538,Fresh_Water
1153.3,1,31.6922,46.2474,1056.21,Fresh_Water
1153.5,21.7975,30.7714,46.4552,802.577,Fresh_Water
1153.8,11.3988,30.7944,46.9403,826.897,Fresh_Water
1154,21.7975,30.8405,46.9403,951.974,Fresh_Water
1154.3,52.9939,30.9095,46.4091,917.231,Fresh_Water
1154.5,26.9969,30.5642,45.3697,743.513,Fresh_Water
1154.8,21.7975,30.4952,45.0002,938.077,Fresh_Water
1155,52.9939,30.4491,45.185,826.897,Fresh_Water
1155.3,42.5951,31.0477,44.9078,847.744,Fresh_Water
1155.5,21.7975,30.8405,44.3997,861.641,Fresh_Water
1155.8,21.7975,30.7254,43.984,792.154,Fresh_Water
1156,42.5951,30.6793,43.1525,806.051,Fresh_Water
1156.3,32.1963,31.2088,41.7899,896.385,Fresh_Water
1156.5,42.5951,31.439,41.351,861.641,Fresh_Water
1156.8,52.9939,31.1858,40.7967,771.308,Fresh_Water
1157,52.9939,31.3699,39.6419,806.051,Fresh_Water
1157.3,37.3957,30.9095,39.18,910.282,Fresh_Water
1157.5,84.1902,30.7024,39.1338,639.282,Fresh_Water
1157.8,73.7914,29.9427,38.7181,715.718,Fresh_Water
1158,52.9939,30.4722,37.725,1014.51,Dry
1158.3,94.589,30.2189,37.2861,653.18,Dry
1158.5,52.9939,29.9427,37.5171,833.846,Dry
1158.8,47.7945,28.8838,37.24,833.846,Dry
1159,32.1963,28.5845,36.6857,979.769,Dry
1159.3,32.1963,28.1702,34.4684,833.846,Dry
1159.5,42.5951,27.963,31.0271,868.59,Dry
1159.8,63.3926,28.1932,28.9254,875.538,Dry
1160,188.178,26.7659,26.893,781.731,Dry
1160.3,104.988,26.3055,25.0915,861.641,Dry
1160.5,52.9939,25.2926,22.5509,903.333,Dry
1160.8,73.7914,23.2208,21.5809,1118.74,Dry
1161,63.3926,19.5376,23.0128,882.487,Dry
1161.3,104.988,15.1408,22.9666,548.949,Dry
1161.5,94.589,13.2992,21.6271,382.179,Dry
1161.8,84.1902,14.1509,20.3799,354.385,Dry
1162,73.7914,13.7366,19.0172,632.333,Dry
1162.3,89.3896,16.0846,18.0241,548.949,Dry
1162.5,63.3926,18.9851,17.1926,674.026,Dry
1162.8,37.3957,18.801,17.5853,517.68,Dry
1163,63.3926,17.7881,20.7032,486.41,Dry
1163.3,63.3926,17.4658,21.9504,472.513,Dry
1163.5,21.7975,17.9262,22.6895,382.179,Dry
1163.8,52.9939,17.0975,23.2438,611.487,Dry
1164,47.7945,17.5118,23.29,472.513,Dry
1164.3,125.785,18.5938,23.4286,486.41,Dry
1164.5,42.5951,17.9262,23.4748,298.795,Dry
1164.8,21.7975,17.3737,25.8305,284.897,Dry
1165,52.9939,16.9133,26.3848,375.231,Dry
1165.3,21.7975,16.6831,25.461,305.744,Dry
1165.5,73.7914,16.7292,25.1377,458.615,Dry
1165.8,32.1963,16.0155,24.2138,548.949,Dry
1166,84.1902,16.3148,23.8905,660.128,Dry
1166.3,63.3926,17.1435,23.1976,569.795,Dry
1166.5,52.9939,16.7752,23.1514,514.205,Dry
1166.8,42.5951,17.1896,23.4517,458.615,Dry
1167,42.5951,17.65,22.9435,444.718,Dry
1167.3,52.9939,17.9262,22.805,472.513,Dry
1167.5,52.9939,17.9262,22.5047,458.615,Dry
1167.8,63.3926,18.6168,22.8743,535.051,Dry
1168,84.1902,19.0312,23.29,524.628,Dry
1168.3,32.1963,18.4787,23.7519,434.295,Dry
1168.5,63.3926,19.3995,23.7981,403.026,Dry
1168.8,63.3926,19.7678,24.8143,465.564,Dry
1169,63.3926,19.3074,25.0453,423.872,Dry
1169.3,52.9939,19.7218,24.6757,465.564,Dry
1169.5,52.9939,20.9649,23.6133,535.051,Dry
1169.8,63.3926,20.6196,23.1052,674.026,Dry
1170,99.7883,21.5404,22.5509,694.872,Dry
1170.3,52.9939,21.6094,22.5047,493.359,Dry
1170.5,73.7914,21.0109,23.6595,569.795,Dry
1170.8,63.3926,20.3894,24.0291,430.821,Dry
1171,52.9939,21.2871,24.7912,361.333,Dry
1171.3,42.5951,19.952,24.6757,375.231,Dry
1171.5,32.1963,19.4455,24.4217,389.128,Dry
1171.8,63.3926,19.7218,23.9136,472.513,Dry
1172,58.1933,18.0643,22.6895,396.077,Dry
1172.3,52.9939,17.8341,22.5509,423.872,Dry
1172.5,63.3926,17.0054,21.9504,462.09,Dry
1172.8,104.988,16.6371,21.3961,389.128,Dry
1173,63.3926,16.2227,20.6109,375.231,Dry
1173.3,42.5951,16.2688,19.5484,305.744,Dry
1173.5,68.592,15.7163,18.6939,403.026,Dry
1173.8,52.9939,14.7494,17.77,493.359,Dry
1174,21.7975,14.243,17.1003,458.615,Dry
1174.3,104.988,13.3682,16.2226,451.667,Dry
1174.5,63.3926,12.5855,15.5759,357.859,Dry
1174.8,52.9939,11.8489,15.1602,378.705,Dry
1175,58.1933,10.9281,14.5135,389.128,Dry
1175.3,16.5982,10.3756,14.0054,507.256,Dry
1175.5,42.5951,9.96126,13.3125,354.385,Dry
1175.8,11.3988,9.45481,12.8506,444.718,Dry
1176,104.988,8.85629,12.3887,465.564,Dry
1176.3,63.3926,8.67213,11.973,416.923,Dry
1176.5,84.1902,8.30381,11.511,521.154,Dry
1176.8,42.5951,7.93549,11.026,437.769,Dry
1177,52.9939,7.70529,10.4948,416.923,Dry
1177.3,42.5951,7.47509,10.31,354.385,Dry
1177.5,26.9969,7.24488,10.0791,451.667,Dry
1177.8,63.3926,6.9226,10.0329,361.333,Dry
1178,52.9939,6.87656,9.89432,423.872,Dry
1178.3,52.9939,6.83052,9.61717,305.744,Dry
1178.5,42.5951,6.64636,9.57097,465.564,Dry
1178.8,42.5951,6.32408,9.47859,430.821,Dry
1179,42.5951,6.18596,9.15525,354.385,Dry
1179.3,32.1963,6.27804,9.06286,409.974,Dry
1179.5,63.3926,6.0018,8.855,392.603,Dry
1179.8,21.7975,5.90972,8.87809,396.077,Dry
1180,11.3988,5.72556,8.8319,430.821,Dry
1180.3,1,5.7716,8.8319,277.949,Dry
1180.5,37.3957,5.70254,8.92429,316.167,Dry
1180.8,1,5.7716,8.64713,361.333,Dry
1181,73.7914,5.7716,8.69333,437.769,Dry
1181.3,63.3926,5.86368,8.50856,562.846,Dry
1181.5,104.988,6.09388,8.50856,535.051,Dry
1181.8,11.3988,6.27804,8.41617,472.513,Dry
1182,11.3988,6.37012,8.64713,333.538,Dry
1182.3,47.7945,6.32408,8.87809,472.513,Dry
1182.5,37.3957,6.4622,9.15525,378.705,Dry
1182.8,47.7945,6.50824,8.92429,340.487,Dry
1183,42.5951,6.83052,8.78571,298.795,Dry
1183.3,21.7975,7.29093,8.73952,347.436,Dry
1183.5,11.3988,6.96864,8.78571,430.821,Dry
1183.8,32.1963,6.9226,8.855,354.385,Dry
1184,42.5951,6.6924,9.15525,409.974,Dry
1184.3,73.7914,6.62334,9.38621,309.218,Dry
1184.5,32.1963,6.64636,9.61717,312.692,Dry
1184.8,52.9939,6.60032,9.75574,423.872,Dry
1185,11.3988,6.55428,9.94051,416.923,Dry
1185.3,52.9939,6.55428,10.0791,396.077,Dry
1185.5,52.9939,6.73844,10.0791,389.128,Dry
1185.8,42.5951,6.9226,10.0329,396.077,Dry
1186,52.9939,6.96864,10.31,423.872,Dry
1186.3,32.1963,7.01468,10.2639,451.667,Dry
1186.5,58.1933,7.17582,10.1715,396.077,Dry
1186.8,42.5951,7.19884,10.541,302.269,Dry
1187,21.7975,7.06072,10.6334,392.603,Dry
1187.3,32.1963,7.1528,10.4486,396.077,Dry
1187.5,26.9969,7.42905,10.5872,472.513,Dry
1187.8,42.5951,7.29093,10.541,423.872,Dry
1188,21.7975,7.77435,10.541,333.538,Dry
1188.3,26.9969,7.79737,10.6796,378.705,Dry
1188.5,21.7975,7.79737,10.7489,340.487,Dry
1188.8,73.7914,7.70529,10.9105,500.308,Dry
1189,52.9939,7.72831,11.1415,423.872,Dry
1189.3,42.5951,7.47509,11.1415,409.974,Dry
1189.5,37.3957,7.70529,11.0029,430.821,Dry
1189.8,84.1902,7.79737,10.8643,437.769,Dry
1190,21.7975,7.47509,10.8413,542,Dry
1190.3,52.9939,7.56717,10.8643,472.513,Dry
1190.5,21.7975,7.42905,10.6565,448.192,Dry
1190.8,26.9969,7.47509,10.6334,361.333,Dry
1191,26.9969,7.56717,10.7951,389.128,Dry
1191.3,42.5951,7.61321,10.7258,396.077,Dry
1191.5,84.1902,7.47509,10.6334,448.192,Dry
1191.8,42.5951,7.61321,10.4948,416.923,Dry
1192,32.1963,7.56717,10.6103,382.179,Dry
1192.3,68.592,7.59019,10.7258,312.692,Dry
1192.5,32.1963,7.63623,10.6103,340.487,Dry
1192.8,52.9939,7.65925,10.4486,396.077,Dry
1193,68.592,7.70529,10.1946,375.231,Dry
1193.3,63.3926,7.93549,9.9867,434.295,Dry
1193.5,115.387,8.07361,9.89432,437.769,Dry
1193.8,63.3926,7.95851,10.1022,521.154,Dry
1194,21.7975,8.18871,10.0329,416.923,Dry
1194.3,84.1902,8.53401,9.89432,420.397,Dry
1194.5,63.3926,8.62609,9.80193,458.615,Dry
1194.8,58.1933,8.34985,9.57097,493.359,Dry
1195,32.1963,8.62609,9.38621,507.256,Dry
1195.3,42.5951,8.99441,9.24763,430.821,Dry
1195.5,52.9939,9.17857,9.34001,437.769,Dry
1195.8,104.988,9.08649,9.57097,444.718,Dry
1196,104.988,8.76421,9.80193,392.603,Dry
1196.3,26.9969,8.30381,10.1253,455.141,Dry
1196.5,21.7975,8.39589,10.1253,423.872,Dry
1196.8,52.9939,8.21173,10.1715,382.179,Dry
1197,47.7945,8.39589,10.2869,486.41,Dry
1197.3,78.9908,8.30381,10.1715,319.641,Dry
1197.5,136.184,8.21173,10.0329,437.769,Dry
1197.8,73.7914,8.11965,10.31,361.333,Dry
1198,68.592,7.93549,10.1253,500.308,Dry
1198.3,68.592,7.93549,10.1484,430.821,Dry
1198.5,73.7914,7.75133,10.0791,409.974,Dry
1198.8,52.9939,7.40603,10.541,479.462,Dry
1199,42.5951,7.42905,10.7489,437.769,Dry
1199.3,32.1963,7.65925,10.8874,458.615,Dry
1199.5,84.1902,7.84341,11.3263,319.641,Dry
1199.8,63.3926,7.84341,12.0653,368.282,Dry
1200,52.9939,7.98153,12.8968,389.128,Dry
1200.3,52.9939,8.11965,13.7282,409.974,Dry
1200.5,42.5951,8.39589,14.6059,378.705,Dry
1200.8,84.1902,8.90233,15.7376,340.487,Dry
1201,26.9969,9.50085,17.1003,437.769,Dry
1201.3,37.3957,10.6058,18.3013,396.077,Dry
1201.5,73.7914,12.7237,19.4791,437.769,Dry
1201.8,32.1963,16.1306,20.0104,375.231,Dry
1202,68.592,21.5173,22.089,528.103,Dry
1202.3,94.589,29.8046,26.5003,566.32,Dry
1202.5,84.1902,44.4914,34.838,931.128,Dry
1202.8,42.5951,69.284,46.9403,931.128,Dry
1203,73.7914,92.0049,70.9601,854.692,Dry
1203.3,104.988,107.613,114.611,896.385,Dry
1203.5,32.1963,120.458,156.785,896.385,Dry
1203.8,68.592,129.712,189.627,976.295,Dry
1204,63.3926,136.503,227.967,1111.79,Dry
1204.3,63.3926,139.91,262.218,882.487,Dry
1204.5,73.7914,143.524,291.48,1035.36,Dry
1204.8,73.7914,147.322,313.93,938.077,Dry
1205,104.988,152.686,334.439,1035.36,Dry
1205.3,104.988,156.484,345.063,1007.56,Dry
1205.5,52.9939,159.684,350.93,833.846,Dry
1205.8,37.3957,161.433,352.408,1125.69,Dry
1206,94.589,160.789,352.823,910.282,Dry
1206.3,104.988,159.131,351.299,879.013,Dry
1206.5,42.5951,158.349,351.83,868.59,Dry
1206.8,21.7975,157.704,349.498,882.487,Dry
1207,68.592,156.783,343.816,924.18,Dry
1207.3,47.7945,157.29,340.952,809.526,Dry
1207.5,47.7945,154.781,339.659,889.436,Dry
1207.8,63.3926,153.469,340.121,826.897,Dry
1208,73.7914,154.55,340.49,819.949,Dry
1208.3,21.7975,155.863,343.908,868.59,Dry
1208.5,73.7914,158.533,350.421,840.795,Dry
1208.8,63.3926,161.433,354.117,806.051,Dry
1209,104.988,165.048,359.614,1090.95,Dry
1209.3,73.7914,165.439,363.309,903.333,Dry
1209.5,32.1963,165.646,364.094,1056.21,Dry
1209.8,52.9939,164.84,364.071,1111.79,Dry
1210,73.7914,162.907,361.184,1236.87,Dry
1210.3,84.1902,161.894,358.135,1090.95,Dry
1210.5,84.1902,160.927,352.639,1038.83,Dry
1210.8,110.187,160.973,349.474,1042.31,Dry
1211,58.1933,160.559,347.234,1181.28,Dry
1211.3,52.9939,159.73,344.601,1209.08,Dry
1211.5,52.9939,160.236,341.737,1108.32,Dry
1211.8,11.3988,159.707,340.49,1097.9,Dry
1212,73.7914,158.947,338.989,1042.31,Dry
1212.3,52.9939,158.395,338.827,951.974,Dry
1212.5,52.9939,157.98,340.444,1243.82,Dry
1212.8,58.1933,158.648,343.262,1174.33,Dry
1213,68.592,159.385,344.278,1222.97,Dry
1213.3,52.9939,161.295,349.151,1219.5,Dry
1213.5,32.1963,162.631,349.197,1250.77,Dry
1213.8,84.1902,162.4,347.742,1302.88,Dry
1214,63.3926,161.203,344.116,1104.85,Dry
1214.3,73.7914,159.224,341.46,1243.82,Dry
1214.5,21.7975,155.402,342.384,1306.36,Dry
1214.8,42.5951,154.205,341.183,1261.19,Dry
1215,52.9939,154.896,341.322,1202.13,Dry
1215.3,58.1933,155.586,343.446,1160.44,Dry
1215.5,21.7975,157.29,345.756,993.667,Dry
1215.8,32.1963,158.487,348.435,1118.74,Dry
1216,42.5951,160.144,356.149,1077.05,Dry
1216.3,52.9939,163.413,358.828,1056.21,Dry
1216.5,58.1933,167.879,363.54,986.718,Dry
1216.8,42.5951,168.616,372.363,1049.26,Dry
1217,73.7914,169.214,380.123,1042.31,Dry
1217.3,73.7914,169.997,386.289,1049.26,Dry
1217.5,26.9969,171.493,393.542,1063.15,Dry
1217.8,32.1963,172.99,399.431,1077.05,Dry
1218,32.1963,175.568,401.972,1031.88,Dry
1218.3,32.1963,177.732,406.383,1250.77,Dry
1218.5,73.7914,178.1,410.979,1063.15,Dry
1218.8,21.7975,178.054,414.536,1153.49,Dry
1219,52.9939,178.814,416.638,1007.56,Dry
1219.3,52.9939,179.573,418.601,1070.1,Dry
1219.5,84.1902,181.415,422.296,903.333,Dry
1219.8,63.3926,182.934,424.56,1160.44,Dry
1220,42.5951,185.559,430.333,951.974,Dry
1220.3,11.3988,187.124,438.509,1049.26,Dry
1220.5,94.589,188.459,446.547,854.692,Dry
1220.8,42.5951,190.623,451.489,1042.31,Dry
1221,52.9939,192.511,454.723,965.872,Dry
1221.3,52.9939,192.004,456.617,924.18,Dry
1221.5,47.7945,190.853,460.081,1132.64,Dry
1221.8,63.3926,189.449,461.375,1028.41,Dry
1222,21.7975,190.669,463.869,1229.92,Dry
1222.3,37.3957,192.833,465.024,1184.76,Dry
1222.5,37.3957,194.928,467.795,1209.08,Dry
1222.8,32.1963,197.161,477.495,1153.49,Dry
1223,63.3926,199.186,481.237,1257.72,Dry
1223.3,63.3926,201.488,485.025,1375.85,Dry
1223.5,32.1963,203.813,493.57,1358.47,Dry
1223.8,32.1963,204.251,499.483,1320.26,Dry
1224,26.9969,204.665,506.181,1205.6,Dry
1224.3,47.7945,206.507,514.865,1111.79,Dry
1224.5,52.9939,206.507,522.948,1271.62,Dry
1224.8,11.3988,208.003,527.521,1285.51,Dry
1225,52.9939,210.075,528.584,1414.06,Dry
1225.3,32.1963,210.881,530.062,1368.9,Dry
1225.5,21.7975,210.881,532.002,1306.36,Dry
1225.8,52.9939,211.088,527.752,1403.64,Dry
1226,52.9939,212.17,520.408,1431.44,Dry
1226.3,63.3926,211.64,515.742,1591.26,Dry
1226.5,58.1933,209.131,518.052,1410.59,Dry
1226.8,11.3988,206.277,518.976,1469.65,Dry
1227,37.3957,206.507,515.281,1299.41,Dry
1227.3,78.9908,207.197,513.571,1285.51,Dry
1227.5,63.3926,206,510.246,1153.49,Dry
1227.8,63.3926,205.08,508.075,1417.54,Dry
1228,104.988,203.929,509.183,1063.15,Dry
1228.3,58.1933,202.455,508.19,1320.26,Dry
1228.5,94.589,203.054,504.564,1195.18,Dry
1228.8,42.5951,203.813,501.146,1070.1,Dry
1229,52.9939,203.698,499.76,1167.38,Dry
1229.3,73.7914,202.041,498.097,1118.74,Dry
1229.5,52.9939,200.867,496.342,1198.65,Dry
1229.8,52.9939,199.624,496.48,1160.44,Dry
1230,11.3988,197.483,494.91,1170.86,Dry
1230.3,32.1963,196.102,493.847,1162.75,Dry
1230.5,42.5951,196.332,494.771,1229.92,Dry
1230.8,42.5951,196.102,494.817,1087.47,Dry
1231,52.9939,197.529,494.078,1278.56,Dry
1231.3,68.592,198.588,493.339,1181.28,Dry
1231.5,32.1963,198.726,496.273,1212.55,Dry
1231.8,63.3926,198.795,497.635,1247.29,Dry
1232,32.1963,200.706,495.372,1090.95,Dry
1232.3,63.3926,202.363,494.032,1219.5,Dry
1232.5,32.1963,203.675,498.005,1271.62,Dry
1232.8,63.3926,203.307,502.601,1375.85,Dry
1233,84.1902,203.606,507.89,1445.33,Dry
1233.3,78.9908,204.757,512.417,1438.38,Dry
1233.5,52.9939,205.678,514.911,1424.49,Dry
1233.8,52.9939,206.576,517.151,1549.56,Dry
1234,21.7975,206.599,509.391,1504.4,Dry
1234.3,26.9969,207.105,502.439,1355,Dry
1234.5,1,205.356,502.97,1452.28,Dry
1234.8,32.1963,201.051,503.709,1452.28,Dry
1235,21.7975,199.232,495.788,1337.63,Dry
1235.3,32.1963,199.647,485.833,1323.73,Dry
1235.5,37.3957,197.621,479.297,1424.49,Dry
1235.8,21.7975,194.582,471.444,1487.03,Dry
1236,32.1963,192.096,454.584,1556.51,Dry
1236.3,21.7975,191.06,452.944,1417.54,Dry
1236.5,21.7975,185.973,445.484,1355,Dry
1236.8,11.3988,183.349,439.156,1250.77,Dry
1237,21.7975,181.415,425.437,1257.72,Dry
1237.3,26.9969,177.018,419.386,1188.23,Dry
1237.5,115.387,173.45,7.87402,1264.67,Dry
1237.8,73.7914,169.767,14.9606,1243.82,Dry
1238,42.5951,167.879,11.0236,1188.23,Dry
1238.3,37.3957,162.078,11.0236,1132.64,Dry
1238.5,52.9939,159.224,17.7165,840.795,Dry
1238.8,42.5951,159.638,22.0472,1188.23,Dry
1239,11.3988,158.165,26.7717,1097.9,Dry
1239.3,37.3957,156.737,31.8898,1160.44,Dry
1239.5,52.9939,154.389,37.7953,1181.28,Dry
1239.8,42.5951,149.187,42.5197,1090.95,Dry
1240,21.7975,144.353,47.6378,1174.33,Dry
1240.3,63.3926,143.386,51.5748,1334.15,Dry
1240.5,32.1963,147.944,55.5118,1619.05,Dry
1240.8,52.9939,153.492,55.5118,1539.14,Dry
1241,21.7975,156.968,55.5118,1365.42,Dry
1241.3,37.3957,158.211,57.4803,1247.29,Dry
1241.5,21.7975,157.934,59.4488,1445.33,Dry
1241.8,52.9939,158.303,59.4488,1514.82,Dry
1242,52.9939,163.275,60.6299,1438.38,Dry
1242.3,94.589,186.594,72.4409,1285.51,Dry
1242.5,21.7975,185.697,71.6535,1334.15,Dry
1242.8,63.3926,186.825,71.6535,1097.9,Dry
1243,73.7914,186.614,68.5039,1334.15,Dry
1243.3,78.9908,186.614,70.4724,1271.62,Dry
1243.5,84.1902,187.402,72.4409,1285.51,Dry
1243.8,84.1902,187.402,71.6535,1355,Dry
1244,52.9939,187.402,73.622,1271.62,Dry
1244.3,63.3926,187.402,74.4094,1414.06,Dry
1244.5,78.9908,188.583,72.4409,1257.72,Dry
1244.8,63.3926,187.402,72.4409,1250.77,Dry
1245,42.5951,188.583,73.622,1216.03,Dry
1245.3,63.3926,188.583,73.622,1250.77,Dry
1245.5,32.1963,187.402,72.4409,1313.31,Dry
1245.8,84.1902,192.52,74.4094,1487.03,Dry
1246,42.5951,192.52,74.4094,1438.38,Dry
1246.3,84.1902,190.551,71.6535,1493.97,Dry
1246.5,47.7945,188.583,73.622,1507.87,Dry
1246.8,84.1902,188.583,76.378,1271.62,Dry
1247,32.1963,188.583,74.4094,1612.1,Dry
1247.3,73.7914,188.583,73.622,1528.72,Dry
1247.5,94.589,187.402,76.378,1466.18,Dry
1247.8,32.1963,188.583,76.378,1459.23,Dry
1248,21.7975,188.583,76.378,1393.22,Dry
1248.3,84.1902,188.583,79.5276,1361.95,Dry
1248.5,63.3926,188.583,78.3465,1431.44,Dry
1248.8,73.7914,188.583,79.5276,1292.46,Dry
1249,52.9939,187.402,79.5276,1417.54,Dry
1249.3,42.5951,186.614,79.5276,1466.18,Dry
1249.5,73.7914,187.402,79.5276,1431.44,Dry
1249.8,52.9939,188.583,80.315,1355,Dry
1250,63.3926,186.614,82.2835,1389.74,Dry
1250.3,94.589,186.614,82.2835,1667.69,Dry
1250.5,78.9908,185.433,78.3465,1396.69,Dry
1250.8,78.9908,185.433,79.5276,1292.46,Dry
1251,115.387,185.433,80.315,1236.87,Dry
1251.3,146.583,183.465,80.315,1216.03,Dry
1251.5,84.1902,183.465,80.315,1268.14,Dry
1251.8,99.7883,185.433,76.378,1341.1,Dry
1252,84.1902,185.433,79.5276,1396.69,Dry
1252.3,104.988,185.433,80.315,1285.51,Dry
1252.5,104.988,185.433,80.315,1375.85,Dry
1252.8,84.1902,185.433,79.5276,1181.28,Dry
1253,63.3926,185.433,76.378,1153.49,Dry
1253.3,73.7914,185.433,79.5276,1216.03,Dry
1253.5,78.9908,189.37,80.315,1320.26,Dry
1253.8,11.3988,190.551,79.5276,1202.13,Dry
1254,94.589,190.551,76.378,1222.97,Dry
1254.3,110.187,189.37,75.5906,1487.03,Dry
1254.5,52.9939,187.402,77.5591,1365.42,Dry
1254.8,136.184,186.614,77.5591,1500.92,Dry
1255,73.7914,186.614,77.5591,1594.73,Dry
1255.3,73.7914,186.614,76.378,1632.95,Dry
1255.5,94.589,185.433,77.5591,1438.38,Dry
1255.8,84.1902,184.646,76.378,1229.92,Dry
1256,73.7914,185.433,72.4409,1299.41,Dry
1256.3,115.387,185.433,71.6535,1438.38,Dry
1256.5,115.387,184.646,74.4094,1438.38,Dry
1256.8,104.988,184.646,76.378,1452.28,Dry
1257,52.9939,184.646,74.4094,1209.08,Dry
